vendor_id,num_passengers,tip,price,dropoff_time,pickup_time,distance
2,1,1.86,11.16,2018-11-01 07:51:40,2018-11-01 07:40:26,0.78
2,2,1.86,11.16,2018-11-01 07:50:20,2018-11-01 07:40:29,1.4
2,1,1.46,8.76,2018-11-01 07:48:31,2018-11-01 07:40:32,0.78
2,1,2.32,11.62,2018-11-01 07:51:13,2018-11-01 07:40:33,1.45
1,1,1.0,9.8,2018-11-01 07:50:52,2018-11-01 07:40:35,1.2
2,5,2.0,8.8,2018-11-01 07:47:18,2018-11-01 07:40:36,0.76
1,4,2.75,16.55,2018-11-01 07:55:05,2018-11-01 07:40:36,2.9
2,5,2.52,19.32,2018-11-01 08:02:22,2018-11-01 07:40:40,3.27
2,1,0.0,9.3,2018-11-01 07:50:55,2018-11-01 07:40:42,1.49
1,1,0.0,12.8,2018-11-01 07:57:18,2018-11-01 07:40:42,2.4
2,1,0.0,8.3,2018-11-01 07:49:15,2018-11-01 07:40:43,1.4
2,5,2.06,12.36,2018-11-01 07:55:13,2018-11-01 07:40:46,0.91
2,1,1.36,8.16,2018-11-01 07:47:12,2018-11-01 07:40:47,0.97
1,1,1.95,11.75,2018-11-01 07:52:00,2018-11-01 07:40:51,1.5
2,1,1.0,10.8,2018-11-01 07:51:17,2018-11-01 07:40:54,1.74
2,1,8.36,50.16,2018-11-01 08:26:58,2018-11-01 07:40:55,11.86
2,5,2.56,15.36,2018-11-01 07:57:15,2018-11-01 07:40:57,1.89
2,2,1.5,6.3,2018-11-01 07:44:38,2018-11-01 07:41:03,0.49
2,2,2.95,14.75,2018-11-01 07:54:50,2018-11-01 07:41:04,1.89
1,1,1.04,6.84,2018-11-01 07:45:10,2018-11-01 07:41:07,0.6
1,2,0.0,58.56,2018-11-01 08:33:57,2018-11-01 07:41:20,16.8
1,1,2.05,12.35,2018-11-01 07:52:18,2018-11-01 07:41:20,1.9
2,2,2.26,13.56,2018-11-01 07:54:22,2018-11-01 07:41:20,2.17
2,2,0.87,6.67,2018-11-01 07:45:36,2018-11-01 07:41:21,0.73
1,1,2.26,13.56,2018-11-01 07:54:49,2018-11-01 07:41:23,1.9
1,1,2.05,10.35,2018-11-01 07:51:11,2018-11-01 07:41:25,1.0
1,0,0.0,24.8,2018-11-01 08:16:27,2018-11-01 07:41:34,4.9
2,4,0.0,12.8,2018-11-01 07:58:55,2018-11-01 07:41:37,2.12
1,1,3.15,25.45,2018-11-01 07:57:48,2018-11-01 07:41:39,7.0
2,5,0.0,7.3,2018-11-01 07:49:59,2018-11-01 07:41:40,0.8
1,1,11.7,70.26,2018-11-01 07:58:23,2018-11-01 07:41:47,5.2
2,3,16.56,99.36,2018-11-01 08:10:02,2018-11-01 07:41:49,14.62
2,2,2.45,12.25,2018-11-01 07:53:04,2018-11-01 07:41:49,1.34
1,1,1.77,13.57,2018-11-01 07:54:43,2018-11-01 07:41:50,2.5
2,2,0.96,5.76,2018-11-01 07:45:41,2018-11-01 07:41:54,0.36
2,3,0.0,8.8,2018-11-01 07:52:52,2018-11-01 07:42:02,0.75
1,1,0.0,8.8,2018-11-01 07:50:19,2018-11-01 07:42:08,1.6
1,1,1.7,9.0,2018-11-01 07:48:31,2018-11-01 07:42:09,1.2
1,1,0.0,8.3,2018-11-01 07:51:14,2018-11-01 07:42:10,0.9
1,1,1.5,15.3,2018-11-01 08:01:45,2018-11-01 07:42:11,2.3
2,2,5.16,30.96,2018-11-01 08:13:46,2018-11-01 07:42:12,6.22
2,1,2.16,12.96,2018-11-01 07:56:11,2018-11-01 07:42:12,1.51
1,1,4.0,16.3,2018-11-01 07:58:00,2018-11-01 07:42:14,2.0
2,1,6.41,38.47,2018-11-01 08:04:16,2018-11-01 07:42:15,8.36
2,2,1.16,6.96,2018-11-01 07:46:57,2018-11-01 07:42:16,0.63
2,1,1.0,8.8,2018-11-01 07:50:19,2018-11-01 07:42:20,1.16
2,5,2.7,13.5,2018-11-01 07:52:48,2018-11-01 07:42:23,2.54
1,1,0.0,3.3,2018-11-01 07:42:50,2018-11-01 07:42:23,0.0
2,5,0.0,20.8,2018-11-01 08:12:44,2018-11-01 07:42:24,3.56
1,1,8.5,42.56,2018-11-01 08:05:20,2018-11-01 07:42:24,8.7
2,6,2.36,14.16,2018-11-01 07:55:40,2018-11-01 07:42:26,2.44
1,1,1.4,6.2,2018-11-01 07:45:22,2018-11-01 07:42:26,0.3
1,1,1.73,12.53,2018-11-01 07:55:07,2018-11-01 07:42:29,1.7
2,6,1.0,11.8,2018-11-01 07:54:46,2018-11-01 07:42:31,2.17
2,1,2.56,15.36,2018-11-01 07:57:26,2018-11-01 07:42:34,2.64
1,1,1.55,9.35,2018-11-01 07:50:24,2018-11-01 07:42:42,1.2
2,3,0.0,6.8,2018-11-01 07:49:49,2018-11-01 07:42:42,0.63
2,1,2.86,17.16,2018-11-01 08:00:58,2018-11-01 07:42:43,2.49
2,1,0.0,57.8,2018-11-01 08:36:04,2018-11-01 07:42:43,18.74
2,1,0.0,5.3,2018-11-01 07:46:27,2018-11-01 07:42:43,0.66
2,3,1.46,8.76,2018-11-01 07:49:42,2018-11-01 07:42:46,0.91
2,1,1.56,9.36,2018-11-01 07:51:02,2018-11-01 07:42:51,1.19
2,1,1.7,13.0,2018-11-01 07:55:06,2018-11-01 07:42:51,2.52
2,1,0.0,38.06,2018-11-01 08:06:51,2018-11-01 07:42:58,11.09
2,2,1.96,11.76,2018-11-01 07:52:48,2018-11-01 07:42:58,2.23
1,1,2.0,22.3,2018-11-01 08:06:10,2018-11-01 07:42:58,5.4
2,1,0.0,49.8,2018-11-01 08:33:19,2018-11-01 07:42:59,15.07
1,1,2.9,12.7,2018-11-01 07:54:09,2018-11-01 07:43:02,1.4
2,1,0.0,7.3,2018-11-01 07:50:16,2018-11-01 07:43:03,0.83
2,2,0.0,10.3,2018-11-01 07:56:48,2018-11-01 07:43:06,1.17
1,1,3.05,18.35,2018-11-01 08:04:02,2018-11-01 07:43:08,2.6
2,1,2.26,13.56,2018-11-01 07:57:03,2018-11-01 07:43:09,1.98
2,1,2.16,12.96,2018-11-01 07:56:17,2018-11-01 07:43:12,1.78
2,1,0.0,10.3,2018-11-01 07:54:47,2018-11-01 07:43:14,1.9
1,1,1.0,22.3,2018-11-01 07:57:08,2018-11-01 07:43:14,6.6
2,2,0.0,6.3,2018-11-01 07:48:38,2018-11-01 07:43:15,0.77
2,1,0.0,5.3,2018-11-01 07:46:10,2018-11-01 07:43:16,0.72
1,1,8.0,57.06,2018-11-01 08:30:42,2018-11-01 07:43:18,12.4
1,1,1.0,8.8,2018-11-01 07:52:15,2018-11-01 07:43:23,1.0
2,1,1.66,9.96,2018-11-01 07:52:11,2018-11-01 07:43:26,1.34
2,1,0.0,6.3,2018-11-01 07:48:48,2018-11-01 07:43:27,0.71
1,1,1.95,11.75,2018-11-01 07:54:58,2018-11-01 07:43:28,1.6
2,1,0.0,9.3,2018-11-01 07:55:56,2018-11-01 07:43:30,1.01
2,4,1.5,13.8,2018-11-01 07:57:31,2018-11-01 07:43:32,2.77
2,1,1.66,9.96,2018-11-01 07:51:31,2018-11-01 07:43:41,1.62
1,1,1.0,8.3,2018-11-01 07:51:22,2018-11-01 07:43:44,1.1
2,1,2.58,12.88,2018-11-01 07:56:38,2018-11-01 07:43:46,1.51
2,1,11.71,70.27,2018-11-01 08:24:25,2018-11-01 07:43:47,15.33
2,5,1.0,11.3,2018-11-01 07:54:22,2018-11-01 07:43:52,1.94
2,1,1.16,6.96,2018-11-01 07:47:59,2018-11-01 07:43:53,0.98
2,1,1.0,10.8,2018-11-01 07:56:23,2018-11-01 07:43:54,1.22
1,1,2.0,7.8,2018-11-01 07:47:58,2018-11-01 07:43:54,0.6
2,2,1.32,10.12,2018-11-01 07:54:17,2018-11-01 07:43:55,1.17
1,1,4.35,26.15,2018-11-01 08:14:36,2018-11-01 07:43:59,4.4
1,1,4.25,25.55,2018-11-01 08:11:17,2018-11-01 07:44:00,4.4
2,4,1.24,9.54,2018-11-01 07:51:46,2018-11-01 07:44:01,1.29
2,2,0.0,6.8,2018-11-01 07:49:02,2018-11-01 07:44:03,1.36
2,1,1.66,9.96,2018-11-01 07:51:44,2018-11-01 07:44:06,1.49
2,1,2.66,15.96,2018-11-02 06:59:26,2018-11-01 07:44:13,2.28
2,6,10.31,61.87,2018-11-01 08:24:16,2018-11-01 07:44:15,15.56
1,1,1.0,11.8,2018-11-01 07:59:00,2018-11-01 07:44:19,1.2
2,1,0.0,6.8,2018-11-01 07:49:33,2018-11-01 07:44:19,1.36
1,1,2.55,15.35,2018-11-01 08:01:55,2018-11-01 07:44:19,1.7
2,1,5.7,28.5,2018-11-01 08:09:06,2018-11-01 07:44:21,5.58
2,6,2.56,15.36,2018-11-01 08:00:30,2018-11-01 07:44:23,2.22
1,1,3.65,21.95,2018-11-01 08:08:46,2018-11-01 07:44:36,3.7
2,6,1.06,6.36,2018-11-01 07:48:31,2018-11-01 07:44:41,0.77
2,3,8.61,51.67,2018-11-01 08:28:58,2018-11-01 07:44:42,11.0
2,1,1.46,8.76,2018-11-01 07:51:42,2018-11-01 07:44:43,0.95
2,1,2.26,13.56,2018-11-01 07:58:38,2018-11-01 07:44:46,2.07
2,1,2.34,10.14,2018-11-01 07:52:49,2018-11-01 07:44:46,0.91
1,1,6.2,37.26,2018-11-01 08:01:23,2018-11-01 07:44:48,8.5
2,2,2.46,14.76,2018-11-01 07:53:39,2018-11-01 07:44:52,3.0
2,2,2.13,23.43,2018-11-01 08:16:42,2018-11-01 07:44:52,3.64
1,1,1.75,10.55,2018-11-01 07:54:56,2018-11-01 07:44:55,1.2
4,1,0.5,4.8,2018-11-01 07:47:11,2018-11-01 07:44:55,0.36
4,1,0.96,5.76,2018-11-01 07:47:59,2018-11-01 07:44:56,0.46
2,1,0.0,13.8,2018-11-01 07:59:41,2018-11-01 07:44:58,2.78
2,1,2.0,14.8,2018-11-01 08:00:38,2018-11-01 07:45:02,2.37
2,1,0.0,58.56,2018-11-01 09:01:53,2018-11-01 07:45:07,19.57
2,3,1.0,7.3,2018-11-01 07:50:34,2018-11-01 07:45:08,0.65
2,1,1.0,7.8,2018-11-01 07:51:21,2018-11-01 07:45:08,0.76
2,3,0.0,7.8,2018-11-01 07:53:38,2018-11-01 07:45:08,1.07
2,1,3.06,18.36,2018-11-01 08:02:28,2018-11-01 07:45:12,3.33
2,1,1.36,8.16,2018-11-01 07:51:16,2018-11-01 07:45:13,1.15
1,1,2.5,18.8,2018-11-01 08:02:37,2018-11-01 07:45:14,4.3
2,1,1.76,10.56,2018-11-01 07:54:22,2018-11-01 07:45:14,1.46
2,1,1.16,6.96,2018-11-01 07:49:20,2018-11-01 07:45:19,0.93
2,1,3.56,21.36,2018-11-01 08:11:52,2018-11-01 07:45:20,2.37
2,1,1.46,8.76,2018-11-01 07:52:46,2018-11-01 07:45:25,1.12
2,1,0.0,17.8,2018-11-01 07:58:10,2018-11-01 07:45:25,5.22
2,1,2.5,18.3,2018-11-01 08:07:04,2018-11-01 07:45:25,2.36
2,1,0.0,12.8,2018-11-01 08:02:54,2018-11-01 07:45:27,2.02
2,5,2.0,13.8,2018-11-01 08:00:31,2018-11-01 07:45:28,1.91
1,1,1.65,9.95,2018-11-01 07:54:12,2018-11-01 07:45:29,0.9
2,1,14.0,101.4,2018-11-01 08:19:22,2018-11-01 07:45:29,19.55
1,1,0.0,5.3,2018-11-01 07:48:20,2018-11-01 07:45:34,0.6
1,1,1.0,6.8,2018-11-01 07:50:26,2018-11-01 07:45:35,0.4
1,1,1.96,11.76,2018-11-01 07:57:10,2018-11-01 07:45:41,1.2
2,1,5.0,47.8,2018-11-01 08:21:14,2018-11-01 07:45:47,14.14
2,1,1.56,9.36,2018-11-01 07:53:33,2018-11-01 07:45:47,1.04
2,1,1.46,8.76,2018-11-01 07:51:46,2018-11-01 07:45:48,1.48
2,6,1.06,6.36,2018-11-01 07:49:10,2018-11-01 07:45:50,0.4
1,2,2.75,16.55,2018-11-01 08:02:59,2018-11-01 07:45:55,2.5
1,1,0.0,18.3,2018-11-01 08:12:05,2018-11-01 07:45:57,3.1
1,1,1.0,8.3,2018-11-01 07:52:36,2018-11-01 07:45:58,1.1
1,1,1.0,6.8,2018-11-01 07:50:35,2018-11-01 07:45:59,0.6
4,1,1.76,10.56,2018-11-01 07:56:02,2018-11-01 07:46:00,1.32
2,2,1.08,12.88,2018-11-01 07:59:01,2018-11-01 07:46:02,2.33
2,1,1.96,11.76,2018-11-01 07:55:39,2018-11-01 07:46:09,1.8
2,1,0.0,6.3,2018-11-01 07:51:31,2018-11-01 07:46:14,0.75
2,1,3.96,23.76,2018-11-01 08:09:59,2018-11-01 07:46:14,4.98
1,1,0.0,58.56,2018-11-01 09:05:23,2018-11-01 07:46:15,20.3
1,1,0.0,8.3,2018-11-01 07:54:39,2018-11-01 07:46:18,1.1
2,1,1.0,7.8,2018-11-01 07:53:17,2018-11-01 07:46:19,0.71
2,1,2.26,13.56,2018-11-02 06:59:29,2018-11-01 07:46:23,1.71
1,1,1.35,8.15,2018-11-01 07:52:12,2018-11-01 07:46:24,1.2
1,3,0.0,10.8,2018-11-01 07:59:15,2018-11-01 07:46:25,2.0
1,1,2.15,12.95,2018-11-01 07:59:36,2018-11-01 07:46:25,1.6
2,1,2.19,9.49,2018-11-01 07:51:58,2018-11-01 07:46:28,1.53
2,5,2.37,18.17,2018-11-01 08:05:36,2018-11-01 07:46:31,3.57
1,1,2.35,14.15,2018-11-01 08:01:00,2018-11-01 07:46:32,2.0
2,5,2.16,12.96,2018-11-01 07:59:16,2018-11-01 07:46:33,1.73
2,1,0.0,9.3,2018-11-01 07:57:31,2018-11-01 07:46:36,0.96
2,1,0.0,62.8,2018-11-01 09:14:29,2018-11-01 07:46:37,13.88
2,1,0.0,4.8,2018-11-01 07:48:42,2018-11-01 07:46:39,0.6
1,1,7.0,48.06,2018-11-01 08:21:44,2018-11-01 07:46:39,11.3
2,1,4.46,26.76,2018-11-01 08:10:58,2018-11-01 07:46:42,5.87
2,1,0.0,7.3,2018-11-01 07:53:31,2018-11-01 07:46:43,1.02
2,3,0.0,40.8,2018-11-01 08:33:57,2018-11-01 07:46:44,10.52
2,6,2.66,15.96,2018-11-01 08:04:13,2018-11-01 07:46:45,2.49
1,1,1.75,10.55,2018-11-01 07:57:46,2018-11-01 07:46:46,1.0
1,1,0.0,9.8,2018-11-01 07:57:39,2018-11-01 07:46:52,1.8
2,3,2.5,22.3,2018-11-01 08:14:01,2018-11-01 07:46:54,4.16
1,1,0.0,7.3,2018-11-01 07:54:42,2018-11-01 07:46:54,0.9
2,1,1.0,9.8,2018-11-01 07:57:37,2018-11-01 07:46:54,1.15
2,3,0.0,10.8,2018-11-01 07:58:51,2018-11-01 07:46:56,2.21
1,1,0.0,10.3,2018-11-01 07:59:30,2018-11-01 07:46:57,1.3
1,1,0.0,7.3,2018-11-01 07:54:07,2018-11-01 07:47:00,1.1
2,5,0.0,8.3,2018-11-01 07:55:55,2018-11-01 07:47:06,0.97
2,1,3.06,18.36,2018-11-01 08:07:36,2018-11-01 07:47:08,2.62
1,1,0.0,7.8,2018-11-01 07:55:35,2018-11-01 07:47:16,0.9
1,1,0.0,14.8,2018-11-01 08:06:01,2018-11-01 07:47:23,2.9
2,5,5.0,47.06,2018-11-02 07:23:49,2018-11-01 07:47:31,11.88
2,1,0.0,64.32,2018-11-01 09:00:01,2018-11-01 07:47:31,13.68
2,3,1.43,15.73,2018-11-01 08:09:09,2018-11-01 07:47:32,1.68
2,1,2.16,12.96,2018-11-01 08:01:39,2018-11-01 07:47:39,1.42
2,1,2.2,11.0,2018-11-01 07:57:05,2018-11-01 07:47:39,1.2
2,2,2.0,15.8,2018-11-01 08:06:05,2018-11-01 07:47:42,2.04
2,1,1.5,8.3,2018-11-01 07:54:23,2018-11-01 07:47:44,0.66
1,2,0.0,17.3,2018-11-01 08:12:20,2018-11-01 07:47:45,3.2
2,1,6.32,31.62,2018-11-01 08:14:35,2018-11-01 07:47:46,6.81
1,1,0.0,7.3,2018-11-01 07:54:54,2018-11-01 07:47:48,0.7
4,1,2.16,12.96,2018-11-01 08:00:02,2018-11-01 07:47:52,1.8
1,1,0.0,6.3,2018-11-01 07:53:50,2018-11-01 07:47:55,0.8
1,1,2.35,14.15,2018-11-01 08:03:51,2018-11-01 07:48:01,1.5
1,0,1.65,9.95,2018-11-01 07:57:00,2018-11-01 07:48:02,1.1
1,1,1.35,8.15,2018-11-01 07:54:04,2018-11-01 07:48:07,0.8
1,1,5.0,57.8,2018-11-01 08:45:29,2018-11-01 07:48:08,17.7
1,1,2.75,16.55,2018-11-01 08:00:16,2018-11-01 07:48:08,3.3
2,1,2.0,18.8,2018-11-01 08:09:59,2018-11-01 07:48:15,3.92
2,1,1.0,10.3,2018-11-01 07:59:20,2018-11-01 07:48:18,1.47
2,1,4.56,27.36,2018-11-01 08:19:47,2018-11-01 07:48:18,4.29
1,1,0.0,7.3,2018-11-01 07:54:23,2018-11-01 07:48:18,1.2
1,1,3.85,23.15,2018-11-01 08:13:21,2018-11-01 07:48:18,4.0
2,1,4.14,17.94,2018-11-01 08:05:37,2018-11-01 07:48:29,2.9
1,1,3.55,21.35,2018-11-01 08:01:53,2018-11-01 07:48:31,5.0
1,0,0.0,8.8,2018-11-01 07:58:44,2018-11-01 07:48:32,1.1
2,2,1.36,8.16,2018-11-01 07:55:11,2018-11-01 07:48:33,1.08
2,1,1.0,16.3,2018-11-01 08:09:06,2018-11-01 07:48:33,3.39
1,1,0.0,5.3,2018-11-01 07:51:59,2018-11-01 07:48:34,0.5
1,1,1.25,7.55,2018-11-01 07:54:34,2018-11-01 07:48:38,0.6
2,6,1.7,8.5,2018-11-01 07:54:26,2018-11-01 07:48:38,1.06
2,1,1.0,14.8,2018-11-01 08:08:58,2018-11-01 07:48:38,1.96
2,2,1.66,9.96,2018-11-01 07:57:57,2018-11-01 07:48:38,1.18
2,1,0.0,20.3,2018-11-01 08:18:38,2018-11-01 07:48:39,2.94
2,1,0.0,42.56,2018-11-01 08:25:09,2018-11-01 07:48:43,11.84
2,1,1.0,9.8,2018-11-01 08:00:11,2018-11-01 07:48:43,1.03
2,1,0.0,15.3,2018-11-01 08:01:44,2018-11-01 07:48:44,4.41
2,1,3.66,21.96,2018-11-01 08:10:13,2018-11-01 07:48:46,3.88
1,1,0.0,13.3,2018-11-01 08:03:04,2018-11-01 07:48:53,2.8
2,1,0.0,5.3,2018-11-01 07:51:10,2018-11-01 07:49:00,0.83
2,1,0.0,8.3,2018-11-01 07:56:25,2018-11-01 07:49:02,1.63
2,1,0.0,-4.3,2018-11-01 07:51:14,2018-11-01 07:49:02,0.32
1,1,1.0,10.3,2018-11-01 08:00:19,2018-11-01 07:49:08,1.2
2,2,0.86,5.16,2018-11-01 07:51:31,2018-11-01 07:49:11,0.33
2,2,2.22,17.02,2018-11-01 08:09:22,2018-11-01 07:49:12,2.12
2,1,2.32,11.62,2018-11-01 07:58:36,2018-11-01 07:49:12,1.76
2,5,0.0,7.8,2018-11-01 07:57:43,2018-11-01 07:49:16,0.82
1,1,1.55,9.35,2018-11-01 07:57:57,2018-11-01 07:49:17,1.1
2,1,1.26,7.56,2018-11-01 07:55:18,2018-11-01 07:49:18,0.79
1,1,1.25,8.55,2018-11-01 07:56:02,2018-11-01 07:49:20,1.2
1,1,1.46,8.76,2018-11-01 07:56:56,2018-11-01 07:49:21,0.9
1,1,1.7,13.0,2018-11-01 08:03:01,2018-11-01 07:49:23,1.9
2,1,1.44,6.24,2018-11-01 07:51:08,2018-11-01 07:49:25,0.61
2,1,2.26,13.56,2018-11-01 08:03:47,2018-11-01 07:49:26,1.85
1,1,4.55,22.85,2018-11-01 08:05:25,2018-11-01 07:49:26,4.8
2,1,0.0,21.8,2018-11-01 08:07:55,2018-11-01 07:49:30,6.33
2,1,2.0,17.8,2018-11-01 08:03:37,2018-11-01 07:49:30,4.53
2,1,1.26,7.56,2018-11-01 07:55:39,2018-11-01 07:49:32,0.57
2,5,2.16,12.96,2018-11-01 08:02:31,2018-11-01 07:49:35,1.62
1,2,1.85,11.15,2018-11-01 08:00:24,2018-11-01 07:49:35,1.4
2,1,2.66,15.96,2018-11-01 08:08:00,2018-11-01 07:49:42,2.13
2,1,0.0,11.3,2018-11-01 08:00:59,2018-11-01 07:49:47,2.32
1,1,0.0,8.8,2018-11-01 07:59:59,2018-11-01 07:49:47,1.1
2,1,2.26,13.56,2018-11-01 08:02:49,2018-11-01 07:49:49,1.97
2,1,1.7,13.0,2018-11-01 08:02:58,2018-11-01 07:49:51,2.57
2,2,0.0,8.8,2018-11-01 07:58:14,2018-11-01 07:49:52,1.53
2,1,0.0,17.3,2018-11-01 08:13:24,2018-11-01 07:49:53,2.9
1,1,1.62,12.42,2018-11-01 08:03:10,2018-11-01 07:49:55,1.6
2,1,0.0,12.8,2018-11-01 08:04:06,2018-11-01 07:49:57,2.87
1,1,2.65,15.95,2018-11-01 08:06:22,2018-11-01 07:49:58,2.3
1,2,0.0,19.3,2018-11-01 08:14:17,2018-11-01 07:49:59,4.1
2,2,0.0,7.3,2018-11-01 07:57:18,2018-11-01 07:50:00,0.87
2,1,1.62,14.37,2018-11-01 07:58:45,2018-11-01 07:50:01,2.59
1,1,1.7,8.5,2018-11-01 07:55:47,2018-11-01 07:50:01,1.1
1,1,2.07,15.87,2018-11-01 08:09:58,2018-11-01 07:50:06,1.8
1,1,1.5,14.8,2018-11-01 08:08:08,2018-11-01 07:50:11,2.1
1,2,3.75,22.55,2018-11-01 08:17:21,2018-11-01 07:50:11,3.6
1,1,1.55,7.85,2018-11-01 07:55:47,2018-11-01 07:50:13,0.8
2,5,2.0,23.8,2018-11-01 08:18:21,2018-11-01 07:50:17,4.41
2,1,4.46,26.76,2018-11-01 08:07:30,2018-11-01 07:50:21,7.07
2,1,1.0,6.3,2018-11-01 07:53:46,2018-11-01 07:50:22,0.61
1,1,1.36,8.16,2018-11-01 07:57:19,2018-11-01 07:50:22,0.6
2,5,0.96,5.76,2018-11-01 07:53:12,2018-11-01 07:50:25,0.48
2,5,0.0,8.8,2018-11-01 08:00:31,2018-11-01 07:50:26,1.47
1,1,3.2,16.0,2018-11-01 08:06:17,2018-11-01 07:50:29,2.6
2,1,1.86,11.16,2018-11-01 08:01:36,2018-11-01 07:50:35,1.44
1,1,0.0,5.8,2018-11-01 07:55:20,2018-11-01 07:50:38,0.5
2,1,1.0,9.3,2018-11-02 07:00:06,2018-11-01 07:50:38,1.23
2,1,0.0,19.3,2018-11-01 08:16:51,2018-11-01 07:50:40,3.76
2,1,4.06,24.36,2018-11-01 08:18:46,2018-11-01 07:50:41,4.26
1,1,1.0,13.3,2018-11-01 08:06:50,2018-11-01 07:50:41,1.4
2,6,0.0,5.8,2018-11-01 07:55:49,2018-11-01 07:50:44,0.7
1,1,10.5,63.06,2018-11-01 08:28:46,2018-11-01 07:50:44,16.5
4,1,1.36,8.16,2018-11-01 07:57:55,2018-11-01 07:50:44,0.66
2,6,1.56,9.36,2018-11-01 07:58:10,2018-11-01 07:50:45,1.43
1,3,1.75,10.55,2018-11-01 08:00:43,2018-11-01 07:50:47,1.1
2,5,1.7,8.5,2018-11-01 07:57:01,2018-11-01 07:50:47,1.12
1,1,2.0,6.8,2018-11-01 07:53:40,2018-11-01 07:50:53,0.3
1,2,10.0,68.56,2018-11-01 08:44:01,2018-11-01 07:50:53,13.2
2,1,2.96,17.76,2018-11-01 08:05:19,2018-11-01 07:50:58,3.41
1,1,1.25,7.55,2018-11-01 07:56:17,2018-11-01 07:50:59,0.9
2,1,0.0,11.3,2018-11-01 08:04:39,2018-11-01 07:51:05,2.03
2,1,2.06,12.36,2018-11-01 08:02:04,2018-11-01 07:51:07,2.05
1,1,1.46,8.76,2018-11-01 07:58:47,2018-11-01 07:51:10,0.6
2,2,1.0,8.8,2018-11-01 07:57:09,2018-11-01 07:51:10,1.38
1,1,1.25,7.55,2018-11-01 07:56:40,2018-11-01 07:51:10,0.8
2,1,0.0,5.8,2018-11-01 07:56:30,2018-11-01 07:51:20,0.56
1,3,1.75,10.55,2018-11-01 08:00:21,2018-11-01 07:51:25,1.4
2,1,7.21,43.27,2018-11-01 08:28:18,2018-11-01 07:51:29,8.91
1,1,1.65,9.95,2018-11-01 08:01:24,2018-11-01 07:51:29,0.9
2,1,3.56,21.36,2018-11-01 08:17:03,2018-11-01 07:51:32,2.56
1,1,1.76,10.56,2018-11-01 08:01:49,2018-11-01 07:51:33,1.0
2,2,2.66,15.96,2018-11-01 08:07:27,2018-11-01 07:51:35,2.55
2,1,5.0,24.8,2018-11-01 08:09:45,2018-11-01 07:51:35,5.88
2,1,0.0,5.8,2018-11-01 07:56:52,2018-11-01 07:51:35,0.58
2,5,1.06,6.36,2018-11-01 07:55:05,2018-11-01 07:51:36,0.52
2,3,1.36,8.16,2018-11-01 07:56:52,2018-11-01 07:51:46,1.15
1,1,4.25,25.55,2018-11-01 08:20:00,2018-11-01 07:51:48,4.1
1,1,1.67,10.97,2018-11-01 08:01:33,2018-11-01 07:51:48,1.6
1,1,1.78,19.58,2018-11-01 08:17:04,2018-11-01 07:51:48,2.8
2,1,0.0,17.8,2018-11-01 08:08:07,2018-11-01 07:51:58,4.5
2,2,1.36,8.16,2018-11-01 07:58:10,2018-11-01 07:51:58,0.94
1,1,1.0,7.8,2018-11-01 07:59:02,2018-11-01 07:51:59,0.5
2,5,1.56,9.36,2018-11-01 08:00:51,2018-11-01 07:52:07,0.78
2,2,2.06,12.36,2018-11-01 08:03:57,2018-11-01 07:52:09,1.63
2,1,1.76,10.56,2018-11-01 08:00:54,2018-11-01 07:52:11,1.54
2,3,1.36,8.16,2018-11-01 07:59:10,2018-11-01 07:52:12,0.58
2,1,1.06,6.36,2018-11-01 07:55:58,2018-11-01 07:52:12,0.61
1,1,3.05,23.35,2018-11-01 08:22:46,2018-11-01 07:52:12,2.6
2,1,1.46,8.76,2018-11-01 07:59:02,2018-11-01 07:52:18,1.16
1,1,1.55,9.35,2018-11-01 07:59:36,2018-11-01 07:52:22,1.2
2,1,1.96,11.76,2018-11-01 08:03:33,2018-11-01 07:52:22,1.96
1,1,0.0,13.3,2018-11-01 08:10:29,2018-11-01 07:52:27,2.1
2,1,0.0,21.3,2018-11-01 08:20:59,2018-11-01 07:52:29,4.41
1,1,0.0,15.3,2018-11-01 08:14:37,2018-11-01 07:52:30,2.2
1,1,0.0,4.8,2018-11-01 07:55:37,2018-11-01 07:52:30,0.5
2,4,0.0,6.3,2018-11-01 07:58:24,2018-11-01 07:52:35,0.77
1,1,1.95,11.75,2018-11-01 08:03:07,2018-11-01 07:52:38,1.5
1,1,4.15,24.95,2018-11-01 08:16:28,2018-11-01 07:52:40,4.4
2,1,1.76,10.56,2018-11-01 08:02:14,2018-11-01 07:52:42,1.18
2,1,2.46,14.76,2018-11-01 08:08:00,2018-11-01 07:52:47,2.29
2,1,1.2,10.0,2018-11-01 08:01:06,2018-11-01 07:52:47,1.55
2,1,2.16,12.96,2018-11-01 08:06:56,2018-11-01 07:52:48,1.08
1,1,1.96,11.76,2018-11-01 08:04:41,2018-11-01 07:52:48,1.5
2,1,1.76,10.56,2018-11-01 08:02:59,2018-11-01 07:52:48,1.29
2,1,1.66,9.96,2018-11-01 08:00:59,2018-11-01 07:52:55,1.38
1,1,1.55,9.35,2018-11-01 08:00:50,2018-11-01 07:52:58,1.2
2,1,5.76,34.56,2018-11-01 08:23:07,2018-11-01 07:53:02,8.09
2,5,4.59,19.89,2018-11-01 08:12:55,2018-11-01 07:53:05,3.1
1,1,1.59,6.89,2018-11-01 07:56:15,2018-11-01 07:53:06,0.6
